"year","plant_name","aea_energy_region","source","data_version","fuel_type","generation","acep_region"
2014,"Angoon","Southeast","PCE","Early Release","Oil",1812.726,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Angoon","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Oil",4595.68,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Hoonah","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Oil",2838.967,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Kake","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Oil",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Hydro",1002.42,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Chilkat Valley","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Hydro",8640,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Kasidaya Creek Hydro","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Hydro",45508,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Beaver Falls","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Hydro",24429,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Ketchikan","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Oil",-262.90199,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"S W Bailey","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Hydro",13723,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Silvis","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Hydro",66187,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Swan Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Whitman","Southeast","","Early Release","Other",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Hydro",5875,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"South Fork","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Oil",-39,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Centennial","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Oil",306,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Craig","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Hydro",5966,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Chester Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Hydro",15660,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Purple Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Oil",818,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"False Island","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Oil",214.889,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Haines","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Oil",3,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Hydro",1097,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Pelican","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Oil",732.06,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Hydro",13108,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Blind Slough","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Oil",13,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Hydaburg","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Klawock Power Generation Station","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Hydro",40707,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Blue Lake Hydro","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Hydro",70792,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Green Lake","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Oil",251,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Jarvis Street","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Tyee Lake Hydroelectric Facility","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Oil",372.622,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Tenakee Springs","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Oil",56.56,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Skagway","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Oil",673,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Wrangell","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Oil",-24,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Thorne Bay Plant","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Oil",3.2,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Hydro",892.872,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Gustavus","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Oil",318.36,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Whale Pass","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Hydro",27380,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Annex Creek","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Oil",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Auke Bay","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Oil",6161.54,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Yakutat","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Oil",18,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Hydro",5634,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Gold Creek","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Industrial Plant","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Klukwan","Southeast","","Early Release","Other",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"10 Mile Creek","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Mahoney Lake Hydroelectric","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Oil",-15,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Gas",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Coal",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Hydro",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Wind",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Solar",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Storage",NA,"Coastal"
2014,"Viking","Southeast","EIA923","Early Release","Other",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Oil",14.948,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Gas",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Coal",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Hydro",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Wind",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Solar",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Storage",NA,"Coastal"
2014,"Coffman Cove","Southeast","PCE","Early Release","Other",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Hollis","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Coal",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Hydro",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Wind",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Solar",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Storage",NA,"Coastal"
2014,"Dewey Lakes ","Southeast","","Early Release","Other",NA,"Coastal"
2014,"Lutak","Southeast","","Early Release","Oil",NA,"Coastal"
2014,"Lutak","Southeast","","Early Release","Gas",NA,"Coastal"
2014,"Lutak","Southeast","","Early Release","Coal",NA,"Coastal"
